,country,continent,year,lifeExp,pop,gdpPercap,cluster
2116,New Zealand,Oceania,1960,71.26,2371746,12816.33036,0
2117,New Zealand,Oceania,1961,70.98,2432450,13195.09699,0
2118,New Zealand,Oceania,1962,71.24,2488550,13175.678,0
2119,New Zealand,Oceania,1963,71.31,2541350,13719.2622,0
2120,New Zealand,Oceania,1964,71.35,2591950,14107.05469,0
2121,New Zealand,Oceania,1965,71.28,2640400,14730.24819,0
2122,New Zealand,Oceania,1966,71.14,2687550,15384.75074,0
2123,New Zealand,Oceania,1967,71.52,2728150,14463.91893,0
2124,New Zealand,Oceania,1968,71.18,2759000,14279.12289,0
2125,New Zealand,Oceania,1969,71.55,2788500,15586.75554,0
2126,New Zealand,Oceania,1970,71.33,2828050,15150.92549,0
2127,New Zealand,Oceania,1971,71.78,2875300,15674.73716,0
2128,New Zealand,Oceania,1972,71.89,2929100,16046.03728,0
2129,New Zealand,Oceania,1973,71.75,2992300,16823.02457,0
2130,New Zealand,Oceania,1974,72.0,3058400,17439.20031,0
2131,New Zealand,Oceania,1975,72.27,3117800,16910.21404,0
2132,New Zealand,Oceania,1976,72.47,3153550,17126.41732,0
2133,New Zealand,Oceania,1977,72.22,3164900,16233.7177,0
2134,New Zealand,Oceania,1978,73.11,3165800,16294.54258,0
2135,New Zealand,Oceania,1979,73.15,3164550,16633.4424,0
2136,New Zealand,Oceania,1980,72.95,3170150,16718.10218,0
2137,New Zealand,Oceania,1981,73.74,3185450,17445.44339,0
2138,New Zealand,Oceania,1982,73.84,3210650,17632.4104,0
2139,New Zealand,Oceania,1983,73.94,3245800,17919.5392,0
2140,New Zealand,Oceania,1984,74.49,3278900,18612.87789,0
2141,New Zealand,Oceania,1985,73.99,3298050,18647.67814,0
2142,New Zealand,Oceania,1986,74.24,3308300,18979.54569,0
2143,New Zealand,Oceania,1987,74.32,3317166,19007.19129,0
2144,New Zealand,Oceania,1988,74.6,3331205,18874.65232,0
2145,New Zealand,Oceania,1989,75.01,3341632,18983.91778,0
2146,New Zealand,Oceania,1990,75.56,3359604,18833.59677,0
2147,New Zealand,Oceania,1991,76.2,3396964,18380.78411,0
2148,New Zealand,Oceania,1992,76.33,3437674,18363.32494,0
2149,New Zealand,Oceania,1993,76.62,3475061,19337.1909,0
2150,New Zealand,Oceania,1994,77.07,3517261,20116.22892,0
2151,New Zealand,Oceania,1995,76.94,3565990,20661.47565,0
2152,New Zealand,Oceania,1996,76.98,3621200,21064.06604,0
2153,New Zealand,Oceania,1997,77.55,3676187,21050.41377,0
2154,New Zealand,Oceania,1998,78.37,3726214,20876.10874,0
2155,New Zealand,Oceania,1999,78.14,3774096,21689.0128,0
2156,New Zealand,Oceania,2000,78.9,3819762,21895.15598,0
2157,New Zealand,Oceania,2001,78.91,3864129,22426.58919,0
2158,New Zealand,Oceania,2002,79.11,3908037,23189.80135,0
2159,New Zealand,Oceania,2003,79.41,3951307,23728.4829,0
2160,New Zealand,Oceania,2007,80.204,4115771,25185.00911,0
2161,Nicaragua,Americas,1952,42.314,1165790,3112.363948,2
2162,Nicaragua,Americas,1957,45.432,1358828,3457.415947,2
2163,Nicaragua,Americas,1962,48.632,1590597,3634.364406,2
2164,Nicaragua,Americas,1967,51.884,1865490,4643.393534,2
2165,Nicaragua,Americas,1972,55.151,2182908,4688.593267,2
2166,Nicaragua,Americas,1977,57.47,2554598,5486.371089,2
2167,Nicaragua,Americas,1982,59.298,2979423,3470.338156,2
2168,Nicaragua,Americas,1987,62.008,3344353,2955.984375,2
2169,Nicaragua,Americas,1992,65.843,4017939,2170.151724,2
2170,Nicaragua,Americas,1997,68.426,4609572,2253.023004,0
2171,Nicaragua,Americas,2002,70.836,5146848,2474.548819,0
2172,Nicaragua,Americas,2007,72.899,5675356,2749.320965,0
2173,Niger,Africa,1952,37.444,3379468,761.879376,2
2174,Niger,Africa,1957,38.598,3692184,835.5234025,2
2175,Niger,Africa,1962,39.487,4076008,997.7661127,2
2176,Niger,Africa,1967,40.118,4534062,1054.384891,2
2177,Niger,Africa,1972,40.546,5060262,954.2092363,2
2178,Niger,Africa,1977,41.291,5682086,808.8970728,2
2179,Niger,Africa,1982,42.598,6437188,909.7221354,2
2180,Niger,Africa,1987,44.555,7332638,668.3000228,2
2181,Niger,Africa,1992,47.391,8392818,581.182725,2
2182,Niger,Africa,1997,51.313,9666252,580.3052092,2
2183,Niger,Africa,2002,54.496,11140655,601.0745012,2
2184,Niger,Africa,2007,56.867,12894865,619.6768924,2
2185,Nigeria,Africa,1952,36.324,33119096,1077.281856,2
2186,Nigeria,Africa,1957,37.802,37173340,1100.592563,2
2187,Nigeria,Africa,1962,39.36,41871351,1150.927478,2
2188,Nigeria,Africa,1967,41.04,47287752,1014.514104,2
2189,Nigeria,Africa,1972,42.821,53740085,1698.388838,2
2190,Nigeria,Africa,1977,44.514,62209173,1981.951806,2
2191,Nigeria,Africa,1982,45.826,73039376,1576.97375,2
2192,Nigeria,Africa,1987,46.886,81551520,1385.029563,2
2193,Nigeria,Africa,1992,47.472,93364244,1619.848217,2
2194,Nigeria,Africa,1997,47.464,106207839,1624.941275,2
2195,Nigeria,Africa,2002,46.608,119901274,1615.286395,2
2196,Nigeria,Africa,2007,46.859,135031164,2013.977305,2
2197,Norway,Europe,1950,71.6,3265126,9427.920942,0
2198,Norway,Europe,1951,72.54,3295871,9845.992115,0
2199,Norway,Europe,1952,72.67,3327728,10095.42172,0
2200,Norway,Europe,1953,73.15,3360888,10392.81493,0
2201,Norway,Europe,1954,73.23,3394246,10810.10126,0
2202,Norway,Europe,1955,73.44,3427409,10941.85332,0
2203,Norway,Europe,1956,73.49,3459992,11417.25493,0
2204,Norway,Europe,1957,73.44,3491938,11653.97304,0
2205,Norway,Europe,1958,73.43,3522993,11551.24388,0
2206,Norway,Europe,1959,73.56,3552851,11936.99492,0
2207,Norway,Europe,1960,73.58,3581239,12508.70127,0
2208,Norway,Europe,1961,73.59,3609800,13187.53944,0
2209,Norway,Europe,1962,73.47,3638919,13450.40151,0
2210,Norway,Europe,1963,73.11,3666540,13859.59033,0
2211,Norway,Europe,1964,73.61,3694339,14439.99117,0
2212,Norway,Europe,1965,73.73,3723153,15089.13985,0
2213,Norway,Europe,1966,74.01,3753628,15532.67709,0
2214,Norway,Europe,1967,74.08,3786019,16361.87647,0
2215,Norway,Europe,1968,73.96,3818983,16584.91171,0
2216,Norway,Europe,1969,73.67,3850977,17189.35373,0
2217,Norway,Europe,1970,74.08,3877386,17411.50478,0
2218,Norway,Europe,1971,74.18,3903039,18184.49176,0
2219,Norway,Europe,1972,74.34,3933004,18965.05551,0
2220,Norway,Europe,1973,74.43,3960613,19663.97791,0
2221,Norway,Europe,1974,74.75,3985258,20361.63023,0
2222,Norway,Europe,1975,74.8,4007313,21308.18679,0
2223,Norway,Europe,1976,75.03,4026152,22451.94757,0
2224,Norway,Europe,1977,75.37,4043205,23311.34939,0
2225,Norway,Europe,1978,75.4,4058671,24032.44667,0
2226,Norway,Europe,1979,75.39,4072517,25024.03337,0
2227,Norway,Europe,1980,75.65,4085620,26178.35602,0
2228,Norway,Europe,1981,75.84,4099702,26340.45425,0
2229,Norway,Europe,1982,75.97,4114787,26298.63531,0
2230,Norway,Europe,1983,76.03,4128432,27150.3182,0
2231,Norway,Europe,1984,76.19,4140095,28673.01615,0
2232,Norway,Europe,1985,75.9,4152419,30074.27105,0
2233,Norway,Europe,1986,76.04,4166596,31050.82105,0
2234,Norway,Europe,1987,75.89,4186147,31540.9748,0
2235,Norway,Europe,1988,75.99,4208729,31358.23328,0
2236,Norway,Europe,1989,76.33,4226142,31527.69364,0
2237,Norway,Europe,1990,76.41,4242006,32064.81755,0
2238,Norway,Europe,1991,76.93,4261733,33070.56769,0
2239,Norway,Europe,1992,77.32,4286357,33965.66115,0
2240,Norway,Europe,1993,77.28,4311964,34684.12845,0
2241,Norway,Europe,1994,77.86,4336638,36299.49293,0
2242,Norway,Europe,1995,77.89,4359101,37685.97493,0
2243,Norway,Europe,1996,78.32,4381277,39465.28969,0
2244,Norway,Europe,1997,78.32,4405672,41283.16433,0
2245,Norway,Europe,1998,78.49,4432718,41912.99271,0
2246,Norway,Europe,1999,78.47,4463377,42491.08975,0
2247,Norway,Europe,2000,78.76,4492400,43587.57941,0
2248,Norway,Europe,2001,78.98,4515195,44223.20205,0
2249,Norway,Europe,2002,79.05,4535591,44683.97525,0
2250,Norway,Europe,2003,79.61,4555400,44937.55365,0
2251,Norway,Europe,2004,80.06,4574560,46475.6784,0
2252,Norway,Europe,2005,80.29,4593041,47551.0,0
2253,Norway,Europe,2006,80.55,4610820,48264.6727,0
2254,Norway,Europe,2007,80.196,4627926,49357.19017,0
2255,Oman,Asia,1952,37.578,507833,1828.230307,2
2256,Oman,Asia,1957,40.08,561977,2242.746551,2
2257,Oman,Asia,1962,43.165,628164,2924.638113,2
2258,Oman,Asia,1967,46.988,714775,4720.942687,2
2259,Oman,Asia,1972,52.143,829050,10618.03855,2
2260,Oman,Asia,1977,57.367,1004533,11848.34392,2
2261,Oman,Asia,1982,62.728,1301048,12954.79101,0
2262,Oman,Asia,1987,67.734,1593882,18115.22313,0
2263,Oman,Asia,1992,71.197,1915208,18616.70691,0
2264,Oman,Asia,1997,72.499,2283635,19702.05581,0
2265,Oman,Asia,2002,74.193,2713462,19774.83687,0
2266,Oman,Asia,2007,75.64,3204897,22316.19287,0
2267,Pakistan,Asia,1952,43.436,41346560,684.5971438,2
2268,Pakistan,Asia,1957,45.557,46679944,747.0835292,2
2269,Pakistan,Asia,1962,47.67,53100671,803.3427418,2
2270,Pakistan,Asia,1967,49.8,60641899,942.4082588,2
2271,Pakistan,Asia,1972,51.929,69325921,1049.938981,2
2272,Pakistan,Asia,1977,54.043,78152686,1175.921193,2
2273,Pakistan,Asia,1982,56.158,91462088,1443.429832,2
2274,Pakistan,Asia,1987,58.245,105186881,1704.686583,2
2275,Pakistan,Asia,1992,60.838,120065004,1971.829464,2
2276,Pakistan,Asia,1997,61.818,135564834,2049.350521,2
2277,Pakistan,Asia,2002,63.61,153403524,2092.712441,2
2278,Pakistan,Asia,2007,65.483,169270617,2605.94758,2
2279,Panama,Americas,1952,55.191,940080,2480.380334,2
2280,Panama,Americas,1957,59.201,1063506,2961.800905,2
2281,Panama,Americas,1962,61.817,1215725,3536.540301,2
2282,Panama,Americas,1967,64.071,1405486,4421.009084,2
2283,Panama,Americas,1972,66.216,1616384,5364.249663,0
2284,Panama,Americas,1977,68.681,1839782,5351.912144,0
2285,Panama,Americas,1982,70.472,2036305,7009.601598,0
2286,Panama,Americas,1987,71.523,2253639,7034.779161,0
2287,Panama,Americas,1992,72.462,2484997,6618.74305,0
2288,Panama,Americas,1997,73.738,2734531,7113.692252,0
2289,Panama,Americas,2002,74.712,2990875,7356.031934,0
2290,Panama,Americas,2007,75.537,3242173,9809.185636,0
2291,Papua New Guinea,Oceania,1962,49.69,1837378,1219.99664,2
2292,Papua New Guinea,Oceania,1967,49.981,2102625,1511.981089,2
2293,Papua New Guinea,Oceania,1972,42.522,2416549,1898.542817,2
2294,Papua New Guinea,Oceania,1977,49.253,2753462,1791.430017,2
2295,Papua New Guinea,Oceania,1982,52.46,3139596,1722.782537,2
2296,Papua New Guinea,Oceania,1987,53.383,3548932,1742.4451,2
2297,Papua New Guinea,Oceania,1992,55.186,4024135,1880.960637,2
2298,Papua New Guinea,Oceania,1997,56.153,4571004,2064.012896,2
2299,Papua New Guinea,Oceania,2002,56.651,5172033,1727.292022,2
2300,Papua New Guinea,Oceania,2007,57.229,5795887,1827.096606,2
2301,Paraguay,Americas,1952,62.649,1555876,1952.308701,2
2302,Paraguay,Americas,1957,63.196,1770902,2046.154706,2
2303,Paraguay,Americas,1962,64.361,2009813,2148.027146,2
2304,Paraguay,Americas,1967,64.951,2287985,2299.376311,2
2305,Paraguay,Americas,1972,65.815,2614104,2523.337977,2
2306,Paraguay,Americas,1977,66.353,2984494,3248.373311,2
2307,Paraguay,Americas,1982,66.874,3366439,4258.503604,0
2308,Paraguay,Americas,1987,67.378,3886512,3998.875695,0
2309,Paraguay,Americas,1992,68.225,4483945,4196.411078,0
2310,Paraguay,Americas,1997,69.4,5154123,4247.400261,0
2311,Paraguay,Americas,2002,70.755,5884491,3783.674243,0
2312,Paraguay,Americas,2007,71.752,6667147,4172.838464,0
2313,Peru,Americas,1952,43.902,8025700,3758.523437,2
2314,Peru,Americas,1957,46.263,9146100,4245.256698,2
2315,Peru,Americas,1962,49.096,10516500,4957.037982,2
2316,Peru,Americas,1967,51.445,12132200,5788.09333,2
2317,Peru,Americas,1972,55.448,13954700,5937.827283,2
2318,Peru,Americas,1977,58.447,15990099,6281.290855,2
2319,Peru,Americas,1982,61.406,18125129,6434.501797,2
2320,Peru,Americas,1987,64.134,20195924,6360.943444,0
2321,Peru,Americas,1992,66.458,22430449,4446.380924,0
2322,Peru,Americas,1997,68.386,24748122,5838.347657,0
2323,Peru,Americas,2002,69.906,26769436,5909.020073,0
2324,Peru,Americas,2007,71.421,28674757,7408.905561,0
2325,Philippines,Asia,1952,47.752,22438691,1272.880995,2
2326,Philippines,Asia,1957,51.334,26072194,1547.944844,2
2327,Philippines,Asia,1962,54.757,30325264,1649.552153,2
2328,Philippines,Asia,1967,56.393,35356600,1814.12743,2
2329,Philippines,Asia,1972,58.065,40850141,1989.37407,2
2330,Philippines,Asia,1977,60.06,46850962,2373.204287,2
2331,Philippines,Asia,1982,62.082,53456774,2603.273765,2
2332,Philippines,Asia,1987,64.151,60017788,2189.634995,2
2333,Philippines,Asia,1992,66.458,67185766,2279.324017,2
2334,Philippines,Asia,1997,68.564,75012988,2536.534925,0
2335,Philippines,Asia,2002,70.303,82995088,2650.921068,0
2336,Philippines,Asia,2007,71.688,91077287,3190.481016,0
2337,Poland,Europe,1952,61.31,25730551,4029.329699,2
2338,Poland,Europe,1957,65.77,28235346,4734.253019,0
2339,Poland,Europe,1958,65.92,28692576,4885.491828,0
2340,Poland,Europe,1959,65.53,29152334,4948.301085,0
2341,Poland,Europe,1960,67.86,29589842,5137.593634,0
2342,Poland,Europe,1961,67.98,29978949,5475.677263,0
2343,Poland,Europe,1962,67.64,30329617,5338.752143,0
2344,Poland,Europe,1963,68.57,30662122,5597.456046,0
2345,Poland,Europe,1964,68.8,30975520,5788.405243,0
2346,Poland,Europe,1965,69.5,31262358,6052.025449,0
2347,Poland,Europe,1966,69.91,31532016,6378.941971,0
2348,Poland,Europe,1967,69.61,31785378,6557.152776,0
2349,Poland,Europe,1968,70.25,32034813,6900.037897,0
2350,Poland,Europe,1969,69.74,32280848,6778.281725,0
2351,Poland,Europe,1970,69.87,32526000,7076.38633,0
2352,Poland,Europe,1971,69.67,32777810,7522.538545,0
2353,Poland,Europe,1972,70.85,33039545,8006.506993,0
2354,Poland,Europe,1973,70.85,33331131,8533.519956,0
2355,Poland,Europe,1974,71.36,33642890,8950.744008,0
2356,Poland,Europe,1975,70.77,33969240,9281.984283,0
2357,Poland,Europe,1976,70.77,34299428,9421.87973,0
2358,Poland,Europe,1977,70.67,34621254,9508.141454,0
2359,Poland,Europe,1978,70.6,34929072,9766.194029,0
2360,Poland,Europe,1979,70.93,35256645,9496.484204,0
2361,Poland,Europe,1980,70.28,35578016,9173.321647,0
2362,Poland,Europe,1981,71.26,35901961,8606.550203,0
2363,Poland,Europe,1982,71.32,36227381,8451.531004,0
2364,Poland,Europe,1983,71.16,36571418,8786.113972,0
2365,Poland,Europe,1984,70.9,36904134,9030.450647,0
2366,Poland,Europe,1985,70.64,37225792,9046.300125,0
2367,Poland,Europe,1986,70.93,37504275,9263.851026,0
2368,Poland,Europe,1987,70.98,37740710,9082.351172,0
2369,Poland,Europe,1988,71.35,37866840,9252.06033,0
2370,Poland,Europe,1989,71.1,37970155,9083.714502,0
2371,Poland,Europe,1990,70.75,38119408,8172.110085,0
2372,Poland,Europe,1991,70.45,38253222,7572.207653,0
2373,Poland,Europe,1992,70.99,38370697,7738.881247,0
2374,Poland,Europe,1993,71.51,38467746,8007.930474,0
2375,Poland,Europe,1994,71.82,38548296,8414.155074,0
2376,Poland,Europe,1995,72.05,38600642,8986.892389,0
2377,Poland,Europe,1996,72.39,38629842,9518.902961,0
2378,Poland,Europe,1997,72.75,38654957,10159.58368,0
2379,Poland,Europe,1998,73.13,38668756,10716.1256,0
2380,Poland,Europe,1999,73.18,38665539,11208.80057,0
2381,Poland,Europe,2000,73.91,38654164,11680.79102,0
2382,Poland,Europe,2001,74.33,38643641,11825.86665,0
2383,Poland,Europe,2002,74.67,38625976,12002.23908,0
2384,Poland,Europe,2003,74.85,38602853,12472.53327,0
2385,Poland,Europe,2004,75.02,38580445,13146.00686,0
2386,Poland,Europe,2005,75.15,38557984,13573.0,0
2387,Poland,Europe,2006,75.35,38536869,14426.05823,0
2388,Poland,Europe,2007,75.563,38518241,15389.92468,0
2389,Portugal,Europe,1950,58.53,8442750,2961.890656,2
2390,Portugal,Europe,1951,58.72,8490250,3077.244823,2
2391,Portugal,Europe,1952,59.82,8526050,3068.319867,2
2392,Portugal,Europe,1953,61.12,8578950,3262.202522,2
2393,Portugal,Europe,1954,62.26,8632100,3397.693176,2
2394,Portugal,Europe,1955,61.43,8692600,3513.188054,2
2395,Portugal,Europe,1956,61.24,8756000,3639.99042,2
2396,Portugal,Europe,1957,61.51,8817650,3774.571743,2
2397,Portugal,Europe,1958,63.81,8888550,3793.655171,2
2398,Portugal,Europe,1959,62.99,8961550,3966.469796,2
2399,Portugal,Europe,1960,64.25,9036700,4196.145957,2
2400,Portugal,Europe,1961,62.87,9031200,4428.041583,2
2401,Portugal,Europe,1962,64.39,9019800,4727.954889,2
2402,Portugal,Europe,1963,65.02,9081600,4974.495622,2
2403,Portugal,Europe,1964,65.24,9122500,5278.676878,0
2404,Portugal,Europe,1965,66.19,9128850,5667.6641,0
2405,Portugal,Europe,1966,65.7,9108800,5911.266372,0
2406,Portugal,Europe,1967,66.6,9103000,6361.517993,0
2407,Portugal,Europe,1968,66.91,9115050,6918.30301,0
2408,Portugal,Europe,1969,66.52,9097200,7079.032443,0
2409,Portugal,Europe,1970,67.17,9044200,7769.405655,0
2410,Portugal,Europe,1971,66.94,8990450,8334.24931,0
2411,Portugal,Europe,1972,69.26,8970450,9022.247417,0
2412,Portugal,Europe,1973,68.66,8975950,10026.71305,0
2413,Portugal,Europe,1974,69.21,9098300,10005.00041,0
2414,Portugal,Europe,1975,68.93,9411090,9251.915675,0
2415,Portugal,Europe,1976,69.16,9621970,9673.53026,0
2416,Portugal,Europe,1977,70.41,9662600,10172.48572,0
2417,Portugal,Europe,1978,70.87,9698780,10419.96086,0
2418,Portugal,Europe,1979,71.68,9724560,10978.31049,0
2419,Portugal,Europe,1980,71.75,9777800,11419.72089,0
2420,Portugal,Europe,1981,71.94,9850079,11519.39143,0
2421,Portugal,Europe,1982,72.77,9859650,11753.84291,0
2422,Portugal,Europe,1983,72.69,9872243,11718.43036,0
2423,Portugal,Europe,1984,72.98,9885387,11482.98624,0
2424,Portugal,Europe,1985,73.26,9897192,11791.30369,0
2425,Portugal,Europe,1986,73.66,9907411,12266.89424,0
2426,Portugal,Europe,1987,74.06,9915289,13039.30876,0
2427,Portugal,Europe,1988,74.07,9920611,14008.38139,0
2428,Portugal,Europe,1989,74.63,9923147,14724.11143,0
2429,Portugal,Europe,1990,74.25,9922689,15369.31004,0
2430,Portugal,Europe,1991,74.19,9919009,16046.60894,0
2431,Portugal,Europe,1992,74.86,9927680,16207.26663,0
2432,Portugal,Europe,1993,74.77,9967832,15812.16157,0
2433,Portugal,Europe,1994,75.76,10027688,15869.42749,0
2434,Portugal,Europe,1995,75.58,10065543,16486.83637,0
2435,Portugal,Europe,1996,75.53,10099918,17027.44647,0
2436,Portugal,Europe,1997,75.97,10156415,17641.03156,0
2437,Portugal,Europe,1998,76.18,10224828,18368.51878,0
2438,Portugal,Europe,1999,76.35,10283381,18959.83625,0
2439,Portugal,Europe,2000,76.83,10335597,19609.7337,0
2440,Portugal,Europe,2001,77.11,10386753,19904.86524,0
2441,Portugal,Europe,2002,77.29,10433867,19970.90787,0
2442,Portugal,Europe,2003,77.48,10479955,19727.84414,0
2443,Portugal,Europe,2004,78.31,10524145,19942.44358,0
2444,Portugal,Europe,2005,78.18,10566212,20006.0,0
2445,Portugal,Europe,2006,78.92,10605870,20149.08282,0
2446,Portugal,Europe,2007,78.098,10642836,20509.64777,0
2447,Puerto Rico,Americas,1950,60.85,2218000,2822.052814,2
2448,Puerto Rico,Americas,1952,64.28,2227000,3081.959785,2
2449,Puerto Rico,Americas,1957,68.54,2260000,3907.156189,0
2450,Puerto Rico,Americas,1962,69.62,2448046,5108.34463,0
2451,Puerto Rico,Americas,1967,71.1,2648961,6929.277714,0
2452,Puerto Rico,Americas,1972,72.16,2847132,9123.041742,0
2453,Puerto Rico,Americas,1977,73.44,3080828,9770.524921,0
2454,Puerto Rico,Americas,1982,73.75,3279001,10330.98915,0
2455,Puerto Rico,Americas,1987,74.63,3444468,12281.34191,0
2456,Puerto Rico,Americas,1992,73.911,3585176,14641.58711,0
2457,Puerto Rico,Americas,1997,74.917,3759430,16999.4333,0
2458,Puerto Rico,Americas,2002,77.778,3859606,18855.60618,0
2459,Puerto Rico,Americas,2007,78.746,3942491,19328.70901,0
2460,Qatar,Asia,1972,62.061,131794,81068.89506,0
2461,Qatar,Asia,1977,64.956,188947,71615.82982,0
2462,Qatar,Asia,1982,67.049,252300,57679.6388,0
2463,Qatar,Asia,1987,68.369,402134,40870.69142,0
2464,Qatar,Asia,1992,69.937,529399,41781.67545,0
2465,Qatar,Asia,1997,71.895,667336,52938.65287,0
2466,Qatar,Asia,2002,74.256,793341,60016.00239,0
2467,Qatar,Asia,2007,75.588,907229,82010.97804,0
2468,Reunion,Africa,1952,52.724,257700,2718.885295,2
2469,Reunion,Africa,1957,55.09,308700,2769.451844,2
2470,Reunion,Africa,1962,57.666,358900,3173.72334,2
2471,Reunion,Africa,1967,60.542,414024,4021.175739,2
2472,Reunion,Africa,1972,64.274,461633,5047.658563,2
2473,Reunion,Africa,1977,67.064,492095,4319.804067,0
2474,Reunion,Africa,1982,69.885,517810,5267.219353,0
2475,Reunion,Africa,1987,71.913,562035,5303.377488,0
2476,Reunion,Africa,1992,73.615,622191,6101.255823,0
2477,Reunion,Africa,1997,74.772,684810,6071.941411,0
2478,Reunion,Africa,2002,75.744,743981,6316.1652,0
2479,Reunion,Africa,2007,76.442,798094,7670.122558,0
2480,Romania,Europe,1952,61.05,16630000,3144.613186,2
2481,Romania,Europe,1957,64.1,17829327,3943.370225,2
2482,Romania,Europe,1962,66.8,18680721,4734.997586,0
2483,Romania,Europe,1967,66.8,19284814,6470.866545,0
2484,Romania,Europe,1972,69.21,20662648,8011.414402,0
2485,Romania,Europe,1977,69.46,21658597,9356.39724,0
2486,Romania,Europe,1982,69.66,22356726,9605.314053,0
2487,Romania,Europe,1987,69.53,22686371,9696.273295,0
2488,Romania,Europe,1992,69.36,22797027,6598.409903,0
2489,Romania,Europe,1997,69.72,22562458,7346.547557,0
2490,Romania,Europe,2002,71.322,22404337,7885.360081,0
2491,Romania,Europe,2007,72.476,22276056,10808.47561,0
2492,Russia,FSU,1950,57.3,101936816,3674.952691,2
2493,Russia,FSU,1973,69.0,132556176,10737.71735,0
2494,Russia,FSU,1990,69.36,147974148,12690.1861,0
2495,Russia,FSU,1991,69.11,148299817,12029.20232,0
2496,Russia,FSU,1992,67.98,148401650,10277.91045,0
2497,Russia,FSU,1993,65.24,148392385,9384.318126,0
2498,Russia,FSU,1994,63.93,148446239,8189.537608,0
2499,Russia,FSU,1995,64.62,148495015,7851.186848,0
2500,Russia,FSU,1996,65.89,148318876,7577.532295,0
2501,Russia,FSU,1997,66.79,148077459,7696.144677,0
2502,Russia,FSU,1998,67.13,147826912,7300.601624,0
